system 5th 25th 50th 75th 90th
cassandra 32.4952 14.5638 4.414999999999999 6.695 12.193600000000004
sconekv 11.158 6.945000000000002 7.096 7.779999999999998 6.980600000000003
cockroach 3.9144 2.1066 6.819 19.558000000000003 4.693599999999996
