system 5th 25th 50th 75th 90th
cassandra 7.5358 3.8542000000000005 1.6929999999999996 1.2810000000000006 1.0963999999999992
sconekv 2.7602 1.8338 1.1449999999999996 1.3420000000000005 1.4121999999999995
cockroach 0.9322000000000001 0.5677999999999999 1.4929999999999999 3.9970000000000003 1.4420000000000002
