system 5th 25th 50th 75th 90th
cassandra 625.4036 232.87239999999997 35.29600000000005 30.666000000000054 30.57179999999994
sconekv 594.2328 267.8672 185.31000000000006 244.14999999999986 295.0860000000007
cockroach 416.61080000000004 147.18819999999994 215.35500000000002 836.866 1872.5360000000005
