system 5th 25th 50th 75th 90th
cassandra 30.976 15.328000000000003 3.1340000000000003 2.6189999999999998 13.661600000000035
sconekv 11.2514 6.250599999999999 7.836000000000002 7.130000000000003 7.007799999999996
cockroach 6.0034 3.2725999999999997 11.928 20.246000000000002 8.233599999999996
