system 5th 25th 50th 75th 90th
cassandra 10.1278 2.0732 1.033999999999999 0.609 0.49959999999999916
sconekv 3.7556000000000003 1.4163999999999994 1.045 1.1580000000000004 1.1571999999999996
cockroach 3.0031999999999996 0.6928000000000005 1.0529999999999995 5.565 2.1122000000000014
