system 5th 25th 50th 75th 90th
cassandra 658.3414 255.34259999999995 34.471000000000004 37.59699999999998 41.266000000000076
sconekv 713.8362 256.8568 235.64699999999993 324.3700000000001 292.05399999999986
cockroach 557.2710000000001 161.20999999999992 734.509 819.9799999999998 577.8520000000003
