system 5th 25th 50th 75th 90th
cassandra 695.7854 215.0996 28.110000000000014 24.16300000000001 24.574799999999982
sconekv 717.2771999999999 257.60580000000016 278.10699999999997 275.05999999999995 453.9359999999999
cockroach 1364.9740000000002 131.3259999999998 271.19000000000005 387.83000000000015 83.86199999999963
