system 5th 25th 50th 75th 90th
cassandra 61.0426 4.371400000000001 3.0649999999999977 3.7279999999999944 4.0120000000000005
sconekv 17.5656 8.0944 8.654 7.465000000000003 8.084399999999995
cockroach 6.092400000000001 4.082599999999999 16.681 17.792 14.328399999999995
