system 5th 25th 50th 75th 90th
cassandra 5.9348 2.4791999999999996 0.6690000000000005 0.5649999999999995 0.5258000000000003
sconekv 3.2232000000000003 1.2447999999999997 0.9589999999999996 1.1380000000000008 1.1895999999999995
cockroach 2.262 0.6030000000000002 0.9389999999999996 5.16 1.641
