system 5th 25th 50th 75th 90th
cassandra 741.3502 158.89480000000003 25.28200000000004 26.492999999999938 26.78780000000006
sconekv 764.6397999999999 307.5802000000001 170.0 143.21000000000004 145.58999999999992
cockroach 2090.6859999999997 83.13400000000047 52.399999999999636 47.73000000000002 55.212000000000444
