system 5th 25th 50th 75th 90th
cassandra 1166.7060000000001 152.79399999999987 44.26999999999998 45.690000000000055 35.725999999999885
sconekv 676.6297999999999 288.37020000000007 247.55999999999995 335.69000000000005 406.5620000000001
cockroach 431.5654 166.65360000000004 211.1099999999999 914.1110000000001 1924.846
