system 5th 25th 50th 75th 90th
cassandra 482.996 95.04700000000003 29.059999999999945 23.771000000000072 20.982599999999934
sconekv 593.54 202.385 206.365 198.11000000000013 411.828
cockroach 1021.9799999999999 111.81000000000006 240.48000000000002 323.78999999999996 53.152000000000044
