system 5th 25th 50th 75th 90th
cassandra 8.1808 549.6412 468.7879999999999 300.82000000000016 174.78999999999996
sconekv 991.192 373.1379999999999 292.83000000000015 421.3599999999999 455.9880000000003
cockroach 593.6135999999999 355.13840000000005 597.4480000000001 676.0800000000002 564.7479999999996
