system 5th 25th 50th 75th 90th
cassandra 63.341 2.6980000000000004 2.027000000000001 2.2279999999999944 2.6650000000000063
sconekv 21.8196 8.147399999999998 6.7280000000000015 10.356000000000002 8.408800000000006
cockroach 25.7984 4.573599999999999 9.628 20.445999999999998 4.4609999999999985
