system 5th 25th 50th 75th 90th
cassandra 63.37779999999999 2.519200000000012 2.0459999999999923 2.9750000000000085 2.3444000000000074
sconekv 19.1412 8.6998 6.735999999999997 8.585 8.226199999999999
cockroach 15.2012 2.9437999999999995 3.214000000000002 29.533 14.36379999999999
