system 5th 25th 50th 75th 90th
cassandra 1239.52 108.63000000000011 46.569999999999936 37.92000000000007 33.49999999999977
sconekv 830.0758000000001 318.9741999999999 266.26 359.03999999999996 445.0840000000003
cockroach 1659.6639999999998 186.3660000000002 274.93000000000006 336.8299999999999 136.94800000000032
