system 5th 25th 50th 75th 90th
cassandra 0.064 5.546 5.038999999999999 2.9130000000000003 1.8624000000000027
sconekv 3.237 1.4370000000000003 1.3789999999999996 1.609 1.1293999999999995
cockroach 1.446 0.8339999999999999 2.7580000000000005 4.406000000000001 2.2390000000000008
