system 5th 25th 50th 75th 90th
cassandra 947.8632000000001 115.44679999999983 31.63000000000011 30.169999999999845 24.39800000000014
sconekv 741.5032 250.11980000000005 239.087 254.07999999999993 245.4760000000001
cockroach 452.921 206.22999999999996 713.7890000000001 475.8599999999999 479.85000000000014
