system 5th 25th 50th 75th 90th
cassandra 504.23220000000003 191.31779999999992 23.050000000000068 20.514999999999986 17.572399999999902
sconekv 612.3517999999999 250.1042000000001 174.534 136.97000000000003 214.70400000000018
cockroach 444.38640000000004 166.62259999999998 727.501 401.81999999999994 489.14400000000023
