system 5th 25th 50th 75th 90th
cassandra 2074.526 188.74400000000014 73.2800000000002 76.26999999999998 95.52599999999984
sconekv 1131.34 339.5 299.18000000000006 410.3000000000002 549.9760000000001
cockroach 1609.632 136.24800000000005 131.58999999999992 1714.97 2891.7799999999993
