system 5th 25th 50th 75th 90th
cassandra 3.7392000000000003 1.0467999999999993 0.3850000000000007 0.4349999999999996 0.43820000000000014
sconekv 2.8905999999999996 1.0004000000000004 0.6269999999999998 0.7629999999999999 0.6792000000000007
cockroach 2.0463999999999998 0.34860000000000024 0.472 1.1820000000000004 1.4121999999999995
