system 5th 25th 50th 75th 90th
cassandra 466.42420000000004 115.76279999999997 21.952999999999975 18.86500000000001 17.9538
sconekv 758.5450000000001 159.44999999999993 96.64499999999998 105.78000000000009 93.6239999999998
cockroach 1286.412 51.048 34.950000000000045 44.07999999999993 100.91000000000008
