system 5th 25th 50th 75th 90th
cassandra 1222.636 544.454 217.95000000000005 111.2800000000002 71.15000000000009
sconekv 894.7434000000001 353.88660000000004 374.28 498.3799999999999 464.308
cockroach 629.186 357.65 760.7439999999999 1142.9300000000003 810.6899999999996
