system 5th 25th 50th 75th 90th
cassandra 19.5778 4.839200000000002 1.626999999999999 1.5999999999999979 1.7170000000000023
sconekv 9.9402 3.5627999999999993 3.1189999999999998 4.327999999999999 3.624799999999997
cockroach 6.667 1.4909999999999997 4.266 15.838000000000001 4.0981999999999985
