system 5th 25th 50th 75th 90th
cassandra 56.907399999999996 1.8386000000000067 1.1759999999999948 1.3170000000000002 1.137200000000007
sconekv 18.0962 7.7208000000000006 6.564 9.280000000000001 8.953800000000001
cockroach 24.1614 3.191600000000001 8.068999999999996 18.563000000000002 2.652000000000001
