system 5th 25th 50th 75th 90th
cassandra 784.0384 220.0616 38.43999999999994 33.039999999999964 33.01999999999998
sconekv 744.1469999999999 238.58300000000008 220.92000000000007 299.40999999999985 330.03600000000006
cockroach 709.6006 239.13740000000007 721.742 520.6300000000001 457.30200000000013
