system 5th 25th 50th 75th 90th
cassandra 0.0 0.0 20.48 241.66400000000002 290.81600000000003
sconekv 0.0 0.0 0.0 16.384 59.80160000000009
cockroach 0.0 184.32 3096.58 2957.31 3289.904000000003
