system 5th 25th 50th 75th 90th
cassandra 810.9138 188.50119999999993 36.674999999999955 39.90000000000009 40.875999999999976
sconekv 1097.528 226.5619999999999 140.06000000000017 153.75 119.71399999999994
cockroach 1257.336 65.37400000000002 67.46000000000004 1049.4099999999999 1689.8720000000003
