system 5th 25th 50th 75th 90th
cassandra 10.808799999999998 1.7932000000000023 0.6210000000000004 0.46799999999999997 0.4391999999999996
sconekv 3.8144 1.6525999999999996 1.1640000000000006 1.0199999999999996 0.797600000000001
cockroach 5.034599999999999 0.8024000000000004 1.7880000000000003 2.766 0.8777999999999988
