system 5th 25th 50th 75th 90th
cassandra 1149.912 363.288 51.07999999999993 53.200000000000045 55.985999999999876
sconekv 948.265 328.9050000000001 272.41999999999985 318.5 563.7259999999999
cockroach 1289.3719999999998 160.37800000000016 106.80999999999995 1440.13 2449.5280000000007
