system 5th 25th 50th 75th 90th
cassandra 7.8254 4.1486 1.379999999999999 1.1050000000000004 0.9440000000000026
sconekv 3.0656 1.3894000000000002 1.396 1.5810000000000004 1.049199999999999
cockroach 1.5088 0.9302000000000001 2.623 4.3389999999999995 2.2441999999999993
