system 5th 25th 50th 75th 90th
cassandra 3.7126 1.8293999999999997 0.5510000000000002 0.4950000000000001 0.46660000000000057
sconekv 2.0892 0.9207999999999998 0.7870000000000004 1.092 1.3235999999999999
cockroach 0.9682 0.4578 1.515 3.442 1.4012000000000002
