system 5th 25th 50th 75th 90th
cassandra 57.4874 7.356599999999993 3.3970000000000056 4.623999999999995 4.268800000000013
sconekv 21.136 8.405000000000001 5.788999999999998 7.4510000000000005 8.088200000000008
cockroach 4.3726 2.2943999999999996 5.7490000000000006 27.182999999999996 7.153000000000006
